"ID_CLIENTE";"AÑOMES_ENCUESTA";"FECHA_ENCUESTA";"NPS"
"1694-82";202412;2024-12-02;6
"1694-86";202402;2024-02-01;7
"1695-12";202506;2025-06-02;7
"1695-43";202408;2024-08-01;6
"1695-49";202411;2024-11-04;8
"1695-57";202212;2022-12-01;6
"1697-96";202501;2025-01-02;8
"1698-51";202402;2024-02-01;7
"1698-98";202306;2023-06-01;7
"1699-78";202301;2023-01-02;8
"1700-93";202508;2025-08-01;5
"1701-54";202411;2024-11-04;6
"1703-29";202212;2022-12-01;8
"1704-10";202510;2025-10-01;7
"1704-65";202503;2025-03-03;7
"1705-28";202406;2024-06-03;7
"1705-59";202407;2024-07-01;5
"1705-62";202507;2025-07-01;7
"1705-95";202301;2023-01-02;8
"1706-21";202205;2022-05-02;9
"1711-31";202403;2024-03-01;5
"1712-87";202506;2025-06-02;5
"1712-94";202502;2025-02-03;5
"1714-56";202205;2022-05-02;10
"1715-60";202505;2025-05-02;7
"1716-19";202404;2024-04-01;6
"1716-90";202406;2024-06-03;7
"1717-59";202303;2023-03-01;7
"1717-85";202508;2025-08-01;7
"1718-37";202403;2024-03-01;6
"1720-57";202409;2024-09-02;7
"1721-38";202510;2025-10-01;7
"1721-98";202408;2024-08-01;4
"1722-80";202411;2024-11-04;5
"1723-38";202404;2024-04-01;5
"1723-70";202401;2024-01-02;7
"1723-79";202506;2025-06-02;6
"1725-91";202408;2024-08-01;6
"1726-20";202504;2025-04-01;7
"1726-67";202309;2023-09-01;8
"1728-11";202509;2025-09-01;6
"1730-44";202410;2024-10-01;7
"1731-18";202209;2022-09-01;8
"1731-27";202508;2025-08-01;6
"1731-47";202310;2023-10-02;8
"1731-70";202206;2022-06-01;9
"1731-72";202509;2025-09-01;6
"1731-84";202501;2025-01-02;6
"1731-93";202511;2025-11-03;5
"1732-18";202511;2025-11-03;5
"1732-72";202211;2022-11-02;8
"1733-40";202409;2024-09-02;7
"1733-53";202508;2025-08-01;5
"1735-18";202510;2025-10-01;7
"1736-37";202511;2025-11-03;5
"1738-53";202507;2025-07-01;8
"1739-54";202501;2025-01-02;7
"1740-18";202506;2025-06-02;6
"1740-43";202208;2022-08-01;10
"1741-10";202510;2025-10-01;8
"1741-54";202506;2025-06-02;5
"1742-51";202309;2023-09-01;7
"1742-83";202505;2025-05-02;5
"1745-16";202505;2025-05-02;5
"1745-60";202312;2023-12-01;7
"1747-84";202508;2025-08-01;7
"1748-64";202504;2025-04-01;7
"1748-78";202409;2024-09-02;7
"1749-85";202302;2023-02-01;5
"1750-21";202407;2024-07-01;7
"1753-17";202511;2025-11-03;6
"1753-99";202507;2025-07-01;5
"1754-60";202507;2025-07-01;6
"1755-32";202505;2025-05-02;7
"1755-71";202506;2025-06-02;5
"1757-15";202206;2022-06-01;5
"1761-88";202405;2024-05-02;5
"1763-66";202512;2025-12-01;8
"1763-85";202509;2025-09-01;6
"1765-10";202406;2024-06-03;6
"1766-25";202412;2024-12-02;5
"1766-28";202308;2023-08-01;7
"1766-33";202504;2025-04-01;5
"1768-13";202303;2023-03-01;7
"1769-46";202504;2025-04-01;6
"1769-67";202503;2025-03-03;5
"1770-30";202506;2025-06-02;6
"1770-36";202502;2025-02-03;5
"1772-98";202409;2024-09-02;7
"1773-40";202501;2025-01-02;5
"1777-18";202309;2023-09-01;9
"1777-62";202507;2025-07-01;4
"1778-37";202511;2025-11-03;7
"1779-37";202507;2025-07-01;4
"1779-45";202505;2025-05-02;7
"1779-60";202212;2022-12-01;9
"1779-79";202412;2024-12-02;4
"1780-31";202304;2023-04-03;7
"1780-64";202508;2025-08-01;5
"1780-99";202509;2025-09-01;7
"1783-80";202512;2025-12-01;5
"1784-23";202311;2023-11-02;7
"1784-27";202503;2025-03-03;7
"1785-32";202510;2025-10-01;5
"1786-59";202512;2025-12-01;7
"1788-29";202511;2025-11-03;6
"1788-96";202410;2024-10-01;5
"1789-15";202501;2025-01-02;6
"1789-99";202512;2025-12-01;7
"1790-82";202308;2023-08-01;8
"1791-26";202304;2023-04-03;7
"1791-86";202402;2024-02-01;9
"1792-40";202505;2025-05-02;6
"1792-80";202510;2025-10-01;6
"1792-87";202508;2025-08-01;6
"1794-82";202209;2022-09-01;7
"1796-48";202508;2025-08-01;7
"1797-27";202501;2025-01-02;6
"1797-49";202411;2024-11-04;9
"1797-98";202411;2024-11-04;6
"1799-64";202402;2024-02-01;7
"1801-38";202510;2025-10-01;8
"1802-53";202404;2024-04-01;8
"1802-56";202203;2022-03-01;10
"1802-72";202503;2025-03-03;7
"1802-87";202510;2025-10-01;6
"1803-63";202506;2025-06-02;7
"1807-52";202409;2024-09-02;6
"1808-47";202411;2024-11-04;5
"1809-55";202403;2024-03-01;7
"1810-59";202510;2025-10-01;6
"1812-17";202508;2025-08-01;4
"1815-83";202202;2022-02-01;8
"1818-32";202201;2022-01-03;9
"1819-15";202512;2025-12-01;7
"1821-25";202502;2025-02-03;8
"1822-79";202508;2025-08-01;7
"1824-87";202512;2025-12-01;5
"1825-86";202504;2025-04-01;5
"1826-11";202301;2023-01-02;6
"1826-52";202506;2025-06-02;7
"1827-56";202312;2023-12-01;5
"1829-99";202508;2025-08-01;7
"1830-58";202205;2022-05-02;8
"1832-38";202201;2022-01-03;10
"1832-72";202411;2024-11-04;6
"1834-98";202310;2023-10-02;6
"1836-49";202408;2024-08-01;6
"1836-96";202411;2024-11-04;6
"1837-34";202511;2025-11-03;6
"1838-42";202506;2025-06-02;4
"1839-77";202412;2024-12-02;4
"1841-91";202405;2024-05-02;5
"1844-41";202508;2025-08-01;5
"1845-29";202411;2024-11-04;7
"1846-33";202302;2023-02-01;6
"1848-57";202308;2023-08-01;7
"1849-21";202508;2025-08-01;5
"1849-61";202512;2025-12-01;7
"1850-36";202501;2025-01-02;8
"1853-72";202406;2024-06-03;6
"1854-24";202411;2024-11-04;5
"1854-92";202504;2025-04-01;7
"1855-84";202311;2023-11-02;8
"1856-27";202406;2024-06-03;7
"1856-38";202208;2022-08-01;10
"1857-63";202504;2025-04-01;7
"1857-77";202205;2022-05-02;8
"1858-15";202509;2025-09-01;5
"1858-90";202510;2025-10-01;5
"1859-58";202501;2025-01-02;6
"1860-31";202506;2025-06-02;7
"1860-52";202503;2025-03-03;5
"1861-65";202502;2025-02-03;5
"1861-66";202201;2022-01-03;10
"1863-96";202511;2025-11-03;6
"1866-80";202403;2024-03-01;6
"1867-54";202409;2024-09-02;6
"1868-26";202203;2022-03-01;10
"1868-56";202511;2025-11-03;7
"1869-13";202506;2025-06-02;6
"1871-13";202506;2025-06-02;7
"1871-18";202411;2024-11-04;6
"1871-24";202506;2025-06-02;7
"1871-83";202302;2023-02-01;8
"1872-86";202407;2024-07-01;7
"1872-95";202409;2024-09-02;7
"1873-65";202501;2025-01-02;7
"1874-48";202511;2025-11-03;4
"1876-65";202503;2025-03-03;5
"1878-48";202210;2022-10-03;9
"1878-92";202512;2025-12-01;5
"1879-58";202502;2025-02-03;5
"1881-64";202510;2025-10-01;5
"1882-10";202202;2022-02-01;10
"1882-83";202512;2025-12-01;5
"1883-89";202312;2023-12-01;7
"1884-17";202403;2024-03-01;7
"1884-20";202309;2023-09-01;6
"1884-73";202511;2025-11-03;4
"1885-95";202512;2025-12-01;7
"1888-24";202301;2023-01-02;8
"1889-11";202402;2024-02-01;5
"1890-14";202509;2025-09-01;6
"1891-50";202401;2024-01-02;9
"1891-64";202512;2025-12-01;5
"1892-39";202406;2024-06-03;7
"1892-57";202312;2023-12-01;6
"1892-71";202411;2024-11-04;5
"1895-61";202504;2025-04-01;6
"1896-42";202505;2025-05-02;4
"1896-69";202403;2024-03-01;5
"1897-90";202509;2025-09-01;5
"1898-78";202411;2024-11-04;4
"1900-57";202511;2025-11-03;6
"1903-99";202406;2024-06-03;6
"1904-80";202509;2025-09-01;7
"1905-92";202310;2023-10-02;5
"1906-26";202209;2022-09-01;7
"1906-50";202308;2023-08-01;8
"1908-59";202507;2025-07-01;6
"1912-88";202407;2024-07-01;6
"1914-52";202212;2022-12-01;9
"1915-10";202411;2024-11-04;8
"1915-35";202505;2025-05-02;5
"1915-83";202506;2025-06-02;7
"1915-96";202307;2023-07-03;7
"1915-98";202505;2025-05-02;6
"1916-28";202312;2023-12-01;8
"1916-87";202409;2024-09-02;6
"1917-18";202409;2024-09-02;8
"1917-48";202408;2024-08-01;6
"1918-96";202304;2023-04-03;9
"1919-87";202508;2025-08-01;6
"1919-99";202401;2024-01-02;9
"1920-62";202512;2025-12-01;5
"1925-34";202502;2025-02-03;6
"1926-94";202507;2025-07-01;5
"1927-71";202206;2022-06-01;8
"1927-87";202311;2023-11-02;9
"1927-92";202407;2024-07-01;6
"1927-95";202505;2025-05-02;6
"1930-45";202406;2024-06-03;6
"1930-84";202205;2022-05-02;10
"1932-63";202512;2025-12-01;5
"1932-79";202403;2024-03-01;7
"1933-46";202505;2025-05-02;7
"1934-16";202509;2025-09-01;6
"1934-56";202512;2025-12-01;5
"1934-91";202512;2025-12-01;6
"1935-33";202501;2025-01-02;6
"1935-79";202411;2024-11-04;6
"1936-87";202203;2022-03-01;9
"1937-19";202309;2023-09-01;6
"1938-27";202407;2024-07-01;5
"1938-83";202412;2024-12-02;6
"1941-24";202503;2025-03-03;7
"1941-59";202304;2023-04-03;8
"1942-58";202505;2025-05-02;6
"1945-49";202505;2025-05-02;6
"1946-10";202410;2024-10-01;6
"1947-38";202312;2023-12-01;6
"1948-13";202409;2024-09-02;4
"1948-30";202509;2025-09-01;5
"1948-88";202312;2023-12-01;7
"1949-28";202508;2025-08-01;5
"1949-39";202511;2025-11-03;5
"1950-90";202508;2025-08-01;6
"1951-41";202511;2025-11-03;6
"1951-42";202508;2025-08-01;7
"1954-67";202312;2023-12-01;8
"1954-79";202403;2024-03-01;6
"1955-16";202508;2025-08-01;7
"1955-49";202512;2025-12-01;5
"1957-68";202209;2022-09-01;9
"1958-21";202409;2024-09-02;6
"1958-89";202511;2025-11-03;6
"1959-95";202503;2025-03-03;4
"1960-32";202410;2024-10-01;7
"1960-66";202411;2024-11-04;6
"1961-67";202509;2025-09-01;5
"1961-97";202412;2024-12-02;6
"1963-20";202503;2025-03-03;8
"1966-17";202508;2025-08-01;7
"1966-33";202301;2023-01-02;7
"1967-71";202208;2022-08-01;9
"1968-29";202509;2025-09-01;8
"1968-34";202503;2025-03-03;8
"1969-10";202212;2022-12-01;7
"1969-19";202504;2025-04-01;6
"1970-39";202303;2023-03-01;9
"1970-98";202309;2023-09-01;7
"1972-44";202305;2023-05-02;7
"1972-71";202510;2025-10-01;6
"1974-18";202510;2025-10-01;8
"1975-34";202503;2025-03-03;8
"1975-41";202311;2023-11-02;6
"1975-92";202501;2025-01-02;5
"1976-18";202406;2024-06-03;4
"1976-67";202208;2022-08-01;9
"1980-16";202304;2023-04-03;7
"1980-86";202503;2025-03-03;7
"1980-93";202506;2025-06-02;6
"1981-53";202306;2023-06-01;5
"1982-28";202505;2025-05-02;10
"1982-72";202202;2022-02-01;9
"1983-11";202306;2023-06-01;7
"1985-73";202310;2023-10-02;7
"1987-79";202207;2022-07-01;8
"1989-81";202503;2025-03-03;8
"1991-86";202507;2025-07-01;6
"1992-36";202510;2025-10-01;6
"1993-87";202501;2025-01-02;6
"1995-63";202504;2025-04-01;6
"1997-43";202505;2025-05-02;7
"1997-60";202508;2025-08-01;5
"1999-27";202303;2023-03-01;7
"2000-34";202405;2024-05-02;6
"2000-68";202510;2025-10-01;6
"2002-29";202510;2025-10-01;5
"2003-10";202511;2025-11-03;6
"2003-42";202408;2024-08-01;5
"2003-46";202507;2025-07-01;9
"2004-49";202507;2025-07-01;5
"2004-62";202412;2024-12-02;5
"2006-54";202510;2025-10-01;7
"2006-74";202508;2025-08-01;8
"2006-83";202312;2023-12-01;6
"2007-37";202502;2025-02-03;6
"2008-72";202208;2022-08-01;10
"2008-97";202412;2024-12-02;6
"2009-63";202407;2024-07-01;7
"2010-47";202412;2024-12-02;7
"2010-75";202212;2022-12-01;7
"2010-98";202403;2024-03-01;6
"2012-92";202208;2022-08-01;7
"2013-77";202510;2025-10-01;5
"2014-27";202412;2024-12-02;7
"2014-36";202511;2025-11-03;5
"2015-13";202510;2025-10-01;7
"2016-53";202509;2025-09-01;4
"2016-95";202506;2025-06-02;5
"2020-32";202507;2025-07-01;6
"2020-46";202410;2024-10-01;5
"2020-60";202405;2024-05-02;7
"2022-45";202202;2022-02-01;8
"2023-58";202508;2025-08-01;6
"2024-12";202303;2023-03-01;8
"2024-64";202506;2025-06-02;7
"2026-56";202511;2025-11-03;6
"2026-57";202410;2024-10-01;7
"2026-86";202512;2025-12-01;6
"2028-40";202407;2024-07-01;7
"2029-42";202506;2025-06-02;6
"2029-47";202502;2025-02-03;6
"2030-81";202306;2023-06-01;8
"2033-25";202508;2025-08-01;7
"2034-33";202202;2022-02-01;8
"2035-89";202411;2024-11-04;6
"2037-36";202403;2024-03-01;7
"2039-98";202409;2024-09-02;7
"2040-16";202504;2025-04-01;6
"2040-36";202406;2024-06-03;5
"2042-29";202308;2023-08-01;8
"2043-25";202309;2023-09-01;7
"2043-49";202309;2023-09-01;8
"2045-31";202512;2025-12-01;7
"2045-35";202302;2023-02-01;6
"2045-69";202408;2024-08-01;5
"2050-35";202304;2023-04-03;7
"2052-24";202411;2024-11-04;6
"2054-10";202402;2024-02-01;6
"2055-95";202407;2024-07-01;8
"2057-50";202411;2024-11-04;6
"2058-37";202303;2023-03-01;8
"2058-45";202508;2025-08-01;5
"2058-46";202409;2024-09-02;8
"2059-61";202512;2025-12-01;7
"2059-72";202512;2025-12-01;8
"2060-86";202511;2025-11-03;6
"2061-45";202510;2025-10-01;5
"2061-83";202401;2024-01-02;6
"2061-84";202303;2023-03-01;8
"2065-35";202511;2025-11-03;6
"2065-84";202407;2024-07-01;7
"2066-31";202508;2025-08-01;5
"2066-39";202505;2025-05-02;7
"2066-49";202301;2023-01-02;7
"2067-21";202512;2025-12-01;5
"2068-15";202412;2024-12-02;4
"2069-30";202506;2025-06-02;7
"2070-11";202509;2025-09-01;5
"2070-27";202509;2025-09-01;6
"2070-53";202505;2025-05-02;6
"2070-92";202407;2024-07-01;7
"2071-83";202411;2024-11-04;6
"2072-30";202508;2025-08-01;7
"2073-90";202501;2025-01-02;5
"2075-46";202503;2025-03-03;7
"2075-50";202509;2025-09-01;5
"2076-28";202512;2025-12-01;8
"2076-43";202311;2023-11-02;7
"2076-57";202506;2025-06-02;7
"2076-69";202508;2025-08-01;7
"2077-56";202512;2025-12-01;5
"2078-29";202405;2024-05-02;6
"2081-25";202504;2025-04-01;6
"2081-48";202308;2023-08-01;6
"2081-70";202506;2025-06-02;5
"2082-79";202408;2024-08-01;6
"2082-97";202203;2022-03-01;7
"2083-31";202304;2023-04-03;7
"2087-91";202404;2024-04-01;6
"2089-17";202505;2025-05-02;6
"2089-52";202404;2024-04-01;6
"2089-78";202508;2025-08-01;6
"2089-94";202308;2023-08-01;7
"2090-39";202210;2022-10-03;7
"2090-42";202402;2024-02-01;7
"2094-87";202501;2025-01-02;8
"2095-80";202404;2024-04-01;6
"2096-36";202411;2024-11-04;7
"2096-81";202501;2025-01-02;7
"2097-94";202505;2025-05-02;8
"2099-21";202504;2025-04-01;4
"2101-54";202401;2024-01-02;7
"2101-78";202510;2025-10-01;5
"2102-93";202507;2025-07-01;7
"2103-76";202410;2024-10-01;5
"2104-60";202505;2025-05-02;5
"2104-85";202312;2023-12-01;6
"2107-73";202304;2023-04-03;8
"2109-56";202310;2023-10-02;5
"2109-62";202510;2025-10-01;9
"2110-35";202403;2024-03-01;8
"2111-38";202508;2025-08-01;7
"2111-52";202512;2025-12-01;8
"2112-38";202501;2025-01-02;7
"2112-47";202303;2023-03-01;6
"2112-63";202305;2023-05-02;7
"2114-72";202407;2024-07-01;7
"2114-86";202307;2023-07-03;9
"2115-63";202412;2024-12-02;6
"2115-77";202508;2025-08-01;6
"2116-56";202505;2025-05-02;7
"2116-66";202310;2023-10-02;8
"2116-82";202501;2025-01-02;7
"2117-50";202507;2025-07-01;5
"2117-87";202307;2023-07-03;6
"2120-74";202503;2025-03-03;7
"2120-83";202401;2024-01-02;7
"2121-30";202410;2024-10-01;6
"2122-14";202308;2023-08-01;7
"2122-58";202503;2025-03-03;6
"2122-60";202506;2025-06-02;6
"2122-91";202410;2024-10-01;6
"2123-15";202502;2025-02-03;5
"2124-34";202410;2024-10-01;7
"2125-47";202412;2024-12-02;6
"2126-55";202504;2025-04-01;4
"2126-83";202409;2024-09-02;7
"2128-20";202507;2025-07-01;6
"2128-27";202505;2025-05-02;5
"2128-95";202302;2023-02-01;9
"2130-12";202407;2024-07-01;8
"2130-79";202408;2024-08-01;7
"2131-96";202510;2025-10-01;5
"2132-22";202510;2025-10-01;5
"2132-87";202501;2025-01-02;6
"2134-99";202405;2024-05-02;7
"2135-12";202510;2025-10-01;6
"2136-54";202312;2023-12-01;5
"2136-99";202504;2025-04-01;7
"2137-57";202408;2024-08-01;7
"2139-75";202502;2025-02-03;6
"2139-78";202310;2023-10-02;6
"2140-39";202305;2023-05-02;7
"2141-62";202403;2024-03-01;6
"2143-36";202402;2024-02-01;8
"2144-89";202305;2023-05-02;8
"2145-70";202503;2025-03-03;5
"2146-21";202403;2024-03-01;6
"2148-74";202411;2024-11-04;6
"2148-92";202310;2023-10-02;5
"2149-34";202508;2025-08-01;5
"2149-82";202406;2024-06-03;7
"2151-58";202505;2025-05-02;6
"2151-77";202205;2022-05-02;6
"2152-20";202404;2024-04-01;6
"2152-91";202507;2025-07-01;6
"2153-23";202507;2025-07-01;5
"2153-28";202408;2024-08-01;7
"2154-10";202312;2023-12-01;7
"2154-55";202406;2024-06-03;8
"2156-84";202505;2025-05-02;6
"2158-80";202501;2025-01-02;5
"2159-59";202505;2025-05-02;7
"2160-70";202306;2023-06-01;9
"2160-71";202504;2025-04-01;7
"2162-64";202507;2025-07-01;8
"2163-29";202209;2022-09-01;8
"2163-67";202504;2025-04-01;5
"2165-87";202504;2025-04-01;6
"2166-91";202509;2025-09-01;7
"2170-19";202506;2025-06-02;8
"2170-65";202508;2025-08-01;5
"2171-48";202508;2025-08-01;6
"2172-13";202510;2025-10-01;6
"2173-26";202206;2022-06-01;7
"2173-39";202510;2025-10-01;7
"2174-82";202308;2023-08-01;7
"2174-97";202508;2025-08-01;4
"2175-46";202404;2024-04-01;6
"2177-58";202401;2024-01-02;6
"2177-73";202401;2024-01-02;8
"2177-88";202404;2024-04-01;5
"2178-42";202403;2024-03-01;7
"2178-59";202504;2025-04-01;4
"2179-42";202412;2024-12-02;7
"2181-59";202406;2024-06-03;4
"2182-82";202504;2025-04-01;5
"2182-99";202503;2025-03-03;7
"2183-22";202412;2024-12-02;6
"2183-58";202508;2025-08-01;6
"2183-85";202511;2025-11-03;7
"2188-61";202212;2022-12-01;8
"2188-82";202209;2022-09-01;8
"2189-31";202308;2023-08-01;6
"2189-69";202511;2025-11-03;6
"2190-39";202511;2025-11-03;6
"2191-71";202403;2024-03-01;7
"2193-20";202408;2024-08-01;3
"2194-35";202510;2025-10-01;5
"2194-74";202502;2025-02-03;6
"2194-86";202504;2025-04-01;7
"2196-73";202503;2025-03-03;7
"2197-16";202507;2025-07-01;6
"2197-23";202212;2022-12-01;8
"2198-90";202507;2025-07-01;7
"2199-53";202504;2025-04-01;7
"2201-33";202509;2025-09-01;6
"2201-70";202310;2023-10-02;8
"2202-84";202504;2025-04-01;5
"2203-37";202509;2025-09-01;5
"2204-15";202506;2025-06-02;8
"2204-44";202507;2025-07-01;6
"2205-26";202502;2025-02-03;9
"2206-71";202509;2025-09-01;6
"2207-25";202512;2025-12-01;6
"2207-66";202511;2025-11-03;7
"2208-98";202403;2024-03-01;4
"2208-99";202511;2025-11-03;6
"2209-75";202404;2024-04-01;5
"2210-22";202310;2023-10-02;7
"2211-71";202412;2024-12-02;6
"2212-62";202512;2025-12-01;4
"2216-65";202301;2023-01-02;8
"2217-54";202312;2023-12-01;7
"2217-92";202510;2025-10-01;5
"2218-61";202402;2024-02-01;8
"2219-34";202412;2024-12-02;7
"2220-37";202501;2025-01-02;7
"2221-10";202511;2025-11-03;7
"2222-76";202503;2025-03-03;6
"2223-64";202512;2025-12-01;6
"2224-44";202504;2025-04-01;4
"2224-66";202402;2024-02-01;6
"2227-88";202510;2025-10-01;7
"2229-12";202512;2025-12-01;6
"2231-11";202404;2024-04-01;7
"2231-78";202302;2023-02-01;9
"2235-71";202408;2024-08-01;6
"2236-38";202302;2023-02-01;6
"2237-49";202506;2025-06-02;8
"2237-57";202512;2025-12-01;7
"2239-94";202511;2025-11-03;6
"2240-16";202204;2022-04-01;7
"2241-53";202407;2024-07-01;5
"2241-76";202503;2025-03-03;8
"2243-39";202506;2025-06-02;6
"2243-80";202504;2025-04-01;6
"2244-10";202508;2025-08-01;6
"2244-67";202507;2025-07-01;8
"2244-68";202206;2022-06-01;9
"2245-19";202503;2025-03-03;8
"2246-40";202401;2024-01-02;8
"2246-41";202503;2025-03-03;5
"2246-42";202507;2025-07-01;6
"2247-11";202405;2024-05-02;6
"2248-75";202511;2025-11-03;6
"2248-91";202401;2024-01-02;6
"2249-11";202510;2025-10-01;6
"2249-28";202510;2025-10-01;6
"2251-21";202507;2025-07-01;6
"2252-80";202410;2024-10-01;7
"2252-89";202202;2022-02-01;9
"2253-10";202512;2025-12-01;6
"2253-71";202508;2025-08-01;7
"2254-19";202501;2025-01-02;5
"2255-96";202505;2025-05-02;6
"2256-42";202504;2025-04-01;7
"2256-96";202502;2025-02-03;5
"2257-41";202202;2022-02-01;9
"2258-85";202507;2025-07-01;5
"2258-87";202511;2025-11-03;5
"2259-10";202208;2022-08-01;9
"2261-25";202403;2024-03-01;7
"2264-57";202402;2024-02-01;8
"2264-93";202503;2025-03-03;7
"2264-97";202510;2025-10-01;7
"2265-45";202503;2025-03-03;8
"2266-73";202411;2024-11-04;8
"2266-86";202511;2025-11-03;5
"2268-68";202503;2025-03-03;6
"2269-26";202207;2022-07-01;9
"2270-43";202409;2024-09-02;6
"2274-85";202311;2023-11-02;6
"2275-22";202509;2025-09-01;5
"2275-63";202511;2025-11-03;7
"2275-80";202303;2023-03-01;6
"2276-31";202302;2023-02-01;7
"2276-49";202504;2025-04-01;7
"2276-61";202506;2025-06-02;7
"2277-90";202407;2024-07-01;6
"2279-74";202402;2024-02-01;9
"2281-44";202205;2022-05-02;9
"2281-88";202402;2024-02-01;6
"2282-13";202408;2024-08-01;6
"2282-82";202407;2024-07-01;7
"2284-86";202305;2023-05-02;7
"2286-59";202412;2024-12-02;5
"2288-77";202510;2025-10-01;7
"2290-48";202301;2023-01-02;6
"2291-79";202409;2024-09-02;7
"2292-28";202311;2023-11-02;5
"2292-40";202501;2025-01-02;6
"2295-83";202512;2025-12-01;5
"2297-28";202405;2024-05-02;6
"2297-45";202306;2023-06-01;6
"2300-19";202512;2025-12-01;6
"2300-90";202503;2025-03-03;7
"2306-24";202507;2025-07-01;7
"2306-39";202208;2022-08-01;7
"2306-68";202508;2025-08-01;5
"2308-76";202504;2025-04-01;8
"2309-99";202205;2022-05-02;8
"2310-38";202406;2024-06-03;6
"2310-46";202409;2024-09-02;6
"2312-20";202404;2024-04-01;7
"2313-74";202508;2025-08-01;7
"2316-68";202506;2025-06-02;7
"2317-35";202508;2025-08-01;6
"2317-37";202410;2024-10-01;7
"2318-25";202306;2023-06-01;7
"2318-39";202412;2024-12-02;9
"2318-58";202507;2025-07-01;6
"2319-67";202507;2025-07-01;6
"2320-74";202302;2023-02-01;8
"2320-87";202206;2022-06-01;9
"2321-47";202410;2024-10-01;6
"2322-52";202212;2022-12-01;6
"2324-59";202508;2025-08-01;6
"2327-21";202305;2023-05-02;6
"2328-36";202505;2025-05-02;7
"2328-60";202508;2025-08-01;6
"2330-45";202506;2025-06-02;5
"2330-63";202509;2025-09-01;7
"2332-86";202303;2023-03-01;7
"2333-84";202405;2024-05-02;7
"2334-64";202402;2024-02-01;8
"2337-69";202510;2025-10-01;6
"2342-60";202410;2024-10-01;8
"2344-16";202502;2025-02-03;7
"2345-52";202504;2025-04-01;7
"2347-81";202401;2024-01-02;7
"2347-96";202504;2025-04-01;7
"2348-12";202409;2024-09-02;6
"2349-48";202511;2025-11-03;5
"2351-24";202511;2025-11-03;5
"2351-31";202407;2024-07-01;6
"2354-58";202508;2025-08-01;7
"2356-79";202309;2023-09-01;9
"2357-81";202210;2022-10-03;6
"2358-20";202512;2025-12-01;7
"2358-89";202506;2025-06-02;5
"2359-12";202405;2024-05-02;5
"2359-13";202509;2025-09-01;7
"2359-97";202412;2024-12-02;6
"2360-30";202212;2022-12-01;7
"2363-45";202510;2025-10-01;6
"2364-42";202302;2023-02-01;8
"2364-44";202307;2023-07-03;6
"2365-42";202308;2023-08-01;8
"2365-51";202411;2024-11-04;7
"2367-75";202503;2025-03-03;6
"2368-23";202504;2025-04-01;6
"2369-70";202503;2025-03-03;6
"2369-81";202406;2024-06-03;9
"2369-82";202507;2025-07-01;7
"2370-73";202501;2025-01-02;6
"2371-31";202512;2025-12-01;4
"2371-44";202503;2025-03-03;8
"2371-83";202304;2023-04-03;7
"2372-42";202508;2025-08-01;7
"2374-58";202503;2025-03-03;8
"2374-75";202405;2024-05-02;6
"2375-54";202410;2024-10-01;7
"2375-94";202506;2025-06-02;7
"2377-43";202410;2024-10-01;6
"2378-96";202502;2025-02-03;6
"2380-14";202207;2022-07-01;8
"2380-49";202505;2025-05-02;6
"2380-97";202510;2025-10-01;4
"2381-73";202405;2024-05-02;6
"2384-20";202404;2024-04-01;7
"2384-53";202412;2024-12-02;7
"2384-82";202511;2025-11-03;4
"2385-93";202501;2025-01-02;5
"2387-20";202512;2025-12-01;6
"2389-48";202509;2025-09-01;6
"2391-12";202409;2024-09-02;7
"2391-51";202503;2025-03-03;6
"2392-54";202506;2025-06-02;6
"2392-55";202201;2022-01-03;8
"2392-60";202510;2025-10-01;5
"2392-63";202310;2023-10-02;5
